signal_group_id,timestamp_ms,movement_state
1,50500,PERMISSIVE_MOVEMENT_ALLOWED
1,50600,PERMISSIVE_MOVEMENT_ALLOWED
1,50700,PERMISSIVE_MOVEMENT_ALLOWED
1,50800,PERMISSIVE_MOVEMENT_ALLOWED
1,50900,PERMISSIVE_MOVEMENT_ALLOWED
1,51000,PERMISSIVE_MOVEMENT_ALLOWED
1,51100,PERMISSIVE_MOVEMENT_ALLOWED
1,51200,PERMISSIVE_MOVEMENT_ALLOWED
1,51300,PERMISSIVE_MOVEMENT_ALLOWED
1,51400,PERMISSIVE_MOVEMENT_ALLOWED
1,51500,PERMISSIVE_MOVEMENT_ALLOWED
1,51600,PERMISSIVE_MOVEMENT_ALLOWED
1,51700,PERMISSIVE_MOVEMENT_ALLOWED
1,51800,PERMISSIVE_MOVEMENT_ALLOWED
1,51900,PERMISSIVE_MOVEMENT_ALLOWED
1,52000,PERMISSIVE_MOVEMENT_ALLOWED
1,52100,PERMISSIVE_MOVEMENT_ALLOWED
1,52200,PERMISSIVE_MOVEMENT_ALLOWED
1,52300,PERMISSIVE_MOVEMENT_ALLOWED
1,52400,PERMISSIVE_MOVEMENT_ALLOWED
1,52500,PERMISSIVE_MOVEMENT_ALLOWED
1,52600,PERMISSIVE_MOVEMENT_ALLOWED
1,52700,PERMISSIVE_MOVEMENT_ALLOWED
1,52800,PERMISSIVE_MOVEMENT_ALLOWED
1,52900,PERMISSIVE_MOVEMENT_ALLOWED
1,53000,PERMISSIVE_MOVEMENT_ALLOWED
1,53100,PERMISSIVE_MOVEMENT_ALLOWED
1,53200,PERMISSIVE_MOVEMENT_ALLOWED
1,53300,PERMISSIVE_MOVEMENT_ALLOWED
1,53400,PERMISSIVE_MOVEMENT_ALLOWED
1,53500,PERMISSIVE_MOVEMENT_ALLOWED
1,53600,PERMISSIVE_MOVEMENT_ALLOWED
1,53700,PERMISSIVE_MOVEMENT_ALLOWED
1,53800,PERMISSIVE_MOVEMENT_ALLOWED
1,53900,PERMISSIVE_MOVEMENT_ALLOWED
1,54000,PERMISSIVE_MOVEMENT_ALLOWED
1,54100,PERMISSIVE_MOVEMENT_ALLOWED
1,54200,PERMISSIVE_MOVEMENT_ALLOWED
1,54300,PERMISSIVE_MOVEMENT_ALLOWED
1,54400,PERMISSIVE_MOVEMENT_ALLOWED
1,54500,PERMISSIVE_MOVEMENT_ALLOWED
1,54600,PERMISSIVE_MOVEMENT_ALLOWED
1,54700,PERMISSIVE_MOVEMENT_ALLOWED
1,54800,PERMISSIVE_MOVEMENT_ALLOWED
1,54900,PERMISSIVE_MOVEMENT_ALLOWED
